TF-CL-Binding_IRI	TF-CL-Binding_Label	TF_IRI	TF_Label	CL_IRI	CL_Label
http://purl.obolibrary.org/obo/EGO_0000012392	PGC1A binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000013059	PGC1A	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000012457	PGC1A binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000013059	PGC1A	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000015173	PGC1A binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000013059	PGC1A	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000014050	PGC1A binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000013059	PGC1A	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000015735	PGC1A binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000013059	PGC1A	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000011194	PGC1A binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000013059	PGC1A	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000015499	PGC1A binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000013059	PGC1A	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000015237	PGC1A binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000013059	PGC1A	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000013987	PGC1A binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000013059	PGC1A	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000015439	PGC1A binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000013059	PGC1A	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000014519	PGC1A binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000013059	PGC1A	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000015232	PGC1A binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000013059	PGC1A	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000010509	MAZ binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000012216	MAZ binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000014716	MAZ binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000014871	MAZ binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000014872	MAZ binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000013185	MAZ binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000016885	MAZ binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000013222	MAZ binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000010255	MAZ binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000011318	MAZ binding in K562 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000012938	MAZ binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000012046	MAZ binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000016512	MAZ binding in A549 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000014023	MAZ binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000015079	MAZ binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000014631	MAZ binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000014676	MAZ binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000015435	MAZ binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000013013	MAZ binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000011469	MAZ binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000010360	MAZ binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000014726	MAZ binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000010302	MAZ binding in U87 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000010207	MAZ binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000014158	MAZ binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000013745	MAZ binding in Raji cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000015649	MAZ binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000016016	MAZ binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000015454	MAZ binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000010670	MAZ binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000013512	MAZ binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000014248	MAZ binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000011343	MAZ binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000013151	MAZ binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000010589	MAZ binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000010446	MAZ binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000013808	MAZ binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000013296	MAZ binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000013094	MAZ binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000014661	MAZ binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000010212	MAZ	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000015790	CBX3 binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000016003	CBX3 binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000016517	CBX3 binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000010211	CBX3 binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000010784	CBX3 binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000011133	CBX3 binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000015744	CBX3 binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000012546	CBX3 binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000014818	CBX3 binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000011644	CBX3 binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000014255	CBX3 binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000013713	CBX3 binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000013525	CBX3 binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000010180	CBX3 binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000016307	CBX3 binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000015429	CBX3 binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000014689	CBX3 binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000013566	CBX3 binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000013856	CBX3 binding in U87 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000015059	CBX3 binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000010362	CBX3 binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000010798	CBX3 binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000015274	CBX3 binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000014340	CBX3 binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000012002	CBX3 binding in Raji cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000015764	CBX3 binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000011349	CBX3 binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000013174	CBX3 binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000014888	CBX3 binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000014329	CBX3 binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000016823	CBX3 binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000013330	CBX3 binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000010904	CBX3 binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000016563	CBX3 binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000015545	CBX3 binding in K562 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000013113	CBX3 binding in A549 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000013469	CBX3 binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000013432	CBX3 binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000011895	CBX3 binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000012750	CBX3 binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000005084	CBX3	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000011524	BRCA1 binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000010622	BRCA1 binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000012748	BRCA1 binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000012287	BRCA1 binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000011830	BRCA1 binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000011812	BRCA1 binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000014913	BRCA1 binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000013934	BRCA1 binding in A549 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000016140	BRCA1 binding in U87 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000016653	BRCA1 binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000014506	BRCA1 binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000012464	BRCA1 binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000011845	BRCA1 binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000015015	BRCA1 binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000012837	BRCA1 binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000010376	BRCA1 binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000011565	BRCA1 binding in Raji cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000013831	BRCA1 binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000011372	BRCA1 binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000011893	BRCA1 binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000010636	BRCA1 binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000011468	BRCA1 binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000014608	BRCA1 binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000013940	BRCA1 binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000016449	BRCA1 binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000012914	BRCA1 binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000013670	BRCA1 binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000016038	BRCA1 binding in K562 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000016857	BRCA1 binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000016185	BRCA1 binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000013237	BRCA1 binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000012472	BRCA1 binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000010908	BRCA1 binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000011855	BRCA1 binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000015636	BRCA1 binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000015318	BRCA1 binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000011409	BRCA1 binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000012888	BRCA1 binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000015438	BRCA1 binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000016807	BRCA1 binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000004803	BRCA1	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000016605	Max binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000016490	Max binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000013426	Max binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000015280	Max binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000010640	Max binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000015246	Max binding in U87 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000010295	Max binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
